gene_name	WT	cKO	WT_cpm	cKO_cpm	log2FC
ENSMUSG00000120273	17	39	1.5322744775890436	1.2302458788340298	-0.18323101713342815
Mir670hg	879	2856	79.22760387063349	90.09185204999972	0.18322330471002712
Rab4a	288	721	25.958532326214385	22.743776375367574	-0.183192546110829
Mbtps2	351	1143	31.63696127257378	36.05566767967426	0.1831874815610344
Slc30a1	77	190	6.940302045550374	5.993505563550402	-0.1831780858802788
Wnt9a	7	27	0.6309365495954885	0.8517086853466359	0.18315649253531152
Bbc3	7	27	0.6309365495954885	0.8517086853466359	0.18315649253531152
Myo1a	7	27	0.6309365495954885	0.8517086853466359	0.18315649253531152
Arf6	7	27	0.6309365495954885	0.8517086853466359	0.18315649253531152
Sowaha	7	27	0.6309365495954885	0.8517086853466359	0.18315649253531152
Gimap8	7	27	0.6309365495954885	0.8517086853466359	0.18315649253531152
Smc2os	7	27	0.6309365495954885	0.8517086853466359	0.18315649253531152
Gm15729	7	27	0.6309365495954885	0.8517086853466359	0.18315649253531152
Gm45713	7	27	0.6309365495954885	0.8517086853466359	0.18315649253531152
5033417F24Rik	7	27	0.6309365495954885	0.8517086853466359	0.18315649253531152
Gm26629	7	27	0.6309365495954885	0.8517086853466359	0.18315649253531152
Gm28370	7	27	0.6309365495954885	0.8517086853466359	0.18315649253531152
Gm48728	7	27	0.6309365495954885	0.8517086853466359	0.18315649253531152
A230051N06Rik	7	27	0.6309365495954885	0.8517086853466359	0.18315649253531152
Hs3st2	597	1941	53.80987430121524	61.22839104658595	0.18313711886685963
Dab1	10148	32924	914.6777293278598	1038.5798798649128	0.18308877756430203
Gm4258	2592	6520	233.62679093592948	205.6718751281506	-0.18302568391489588
Efs	46	112	4.146154468770353	3.5330138058823417	-0.1830242070142731
Klhl15	282	919	25.417729569418253	28.989640067909573	0.18295772551997666
Gm49674	122	400	10.996322721521372	12.617906449579792	0.18291268871214114
Tatdn2	133	331	11.987794442314282	10.441317587027278	-0.18290325333662075
Opa3	162	404	14.601674433495592	12.74408551407559	-0.18288995524798698
Gm7072	270	880	24.336124055825987	27.759394189075543	0.18283744950325972
Atp5j	192	627	17.30568821747626	19.778568359716324	0.1828042422172498
Gcc2	714	2320	64.35552805873984	73.18385740756278	0.1827960162677435
Map4k3	2296	5776	206.94718826732023	182.2025691319322	-0.18277744275275307
Kcna2	591	1484	53.269071544419106	46.812432927941025	-0.1827444078669055
Wbp1l	533	1338	48.041311562056485	42.2068970738444	-0.18273593627598367
Timmdc1	303	759	27.31053921820472	23.942477488077657	-0.18273445547913034
Dera	114	374	10.275252379126528	11.797742530357105	0.18272962079578392
Mmgt1	44	107	3.9658868831716423	3.3752899752625947	-0.1826727633707773
Ngly1	575	1869	51.826930859629414	58.95716788566158	0.18265864370040585
Pgm2l1	567	1843	51.105860517234575	58.1370039664389	0.18261550836941143
C1qtnf1	15	34	1.3520068919903325	1.0725220482142825	-0.18250483795419262
Nudt17	15	34	1.3520068919903325	1.0725220482142825	-0.18250483795419262
Tomm7	15	34	1.3520068919903325	1.0725220482142825	-0.18250483795419262
Fzd8	15	34	1.3520068919903325	1.0725220482142825	-0.18250483795419262
Smpx	15	34	1.3520068919903325	1.0725220482142825	-0.18250483795419262
Gm44597	15	34	1.3520068919903325	1.0725220482142825	-0.18250483795419262
Gm34961	15	34	1.3520068919903325	1.0725220482142825	-0.18250483795419262
6330576A10Rik	15	34	1.3520068919903325	1.0725220482142825	-0.18250483795419262
Pitpnm1	405	1016	36.50418608373898	32.04948238193268	-0.18242395653259952
Tcte1	3	14	0.27040137839806655	0.4416267257352927	0.1824132791196072
Tasl	3	14	0.27040137839806655	0.4416267257352927	0.1824132791196072
Cd37	3	14	0.27040137839806655	0.4416267257352927	0.1824132791196072
Ctrl	3	14	0.27040137839806655	0.4416267257352927	0.1824132791196072
Shoc1	3	14	0.27040137839806655	0.4416267257352927	0.1824132791196072
Neurl3	3	14	0.27040137839806655	0.4416267257352927	0.1824132791196072
Tgif1	3	14	0.27040137839806655	0.4416267257352927	0.1824132791196072
Gmfg	3	14	0.27040137839806655	0.4416267257352927	0.1824132791196072
Gm10134	3	14	0.27040137839806655	0.4416267257352927	0.1824132791196072
4933403O08Rik	3	14	0.27040137839806655	0.4416267257352927	0.1824132791196072
Tmem217	3	14	0.27040137839806655	0.4416267257352927	0.1824132791196072
Gm14387	3	14	0.27040137839806655	0.4416267257352927	0.1824132791196072
Gm15347	3	14	0.27040137839806655	0.4416267257352927	0.1824132791196072
Gm13387	3	14	0.27040137839806655	0.4416267257352927	0.1824132791196072
Gm10532	3	14	0.27040137839806655	0.4416267257352927	0.1824132791196072
A930001A20Rik	3	14	0.27040137839806655	0.4416267257352927	0.1824132791196072
2310034G01Rik	3	14	0.27040137839806655	0.4416267257352927	0.1824132791196072
Gm29481	3	14	0.27040137839806655	0.4416267257352927	0.1824132791196072
4930556G22Rik	3	14	0.27040137839806655	0.4416267257352927	0.1824132791196072
4933417C20Rik	3	14	0.27040137839806655	0.4416267257352927	0.1824132791196072
Gm47326	3	14	0.27040137839806655	0.4416267257352927	0.1824132791196072
Gm30025	3	14	0.27040137839806655	0.4416267257352927	0.1824132791196072
Gm40645	3	14	0.27040137839806655	0.4416267257352927	0.1824132791196072
Gm47833	3	14	0.27040137839806655	0.4416267257352927	0.1824132791196072
Gm49959	3	14	0.27040137839806655	0.4416267257352927	0.1824132791196072
Gm50367	3	14	0.27040137839806655	0.4416267257352927	0.1824132791196072
Gm2411	3	14	0.27040137839806655	0.4416267257352927	0.1824132791196072
ENSMUSG00000120361	3	14	0.27040137839806655	0.4416267257352927	0.1824132791196072
ENSMUSG00000120899	3	14	0.27040137839806655	0.4416267257352927	0.1824132791196072
Plscr3	36	121	3.244816540776798	3.816916700997887	0.1824077731567853
Exoc6	688	2235	62.01204944595659	70.50255228702709	0.1823670062863193
Dcun1d2	573	1862	51.6466632740307	58.73635452279394	0.182267101599527
Pja1	65	215	5.858696531958108	6.782124716649138	0.18222967720171687
Dock7	1937	6284	174.5891566523516	198.22731032289855	0.18221167204723918
Ndufb1	94	309	8.472576523139416	9.74733273230039	0.1821498623560712
Mical3	4304	10836	387.9358442084261	341.8190857191166	-0.18208476858688016
Cic	337	845	30.375088173382807	26.65532737473731	-0.18206209316587188
Cog7	181	591	16.314216496683347	18.642956779254146	0.18205500522890194
Caprin2	355	1155	31.9974964437712	36.434204873161654	0.182000541224403
Taf1b	823	2672	74.18011147386959	84.28761508319302	0.18198520334466195
Gorasp1	67	165	6.0389641175568185	5.204886410451665	-0.1819583316950593
Kcnk2	385	966	34.701510227751875	30.472244075735198	-0.18190505246094169
Lrfn3	40	97	3.60535171197422	3.0598423140230997	-0.18188764592162748
Ascc1	198	646	17.846490974272392	20.377918916071362	0.18182548404934257
Ctsk	57	189	5.137626189563264	5.961960797426452	0.18181290878091164
Pex1	722	1815	65.07659840113467	57.2537505149683	-0.18178848236732428
Lyplal1	92	228	8.292308937540707	7.192206676260482	-0.18178500694417404
Nutf2	140	458	12.618730991909771	14.447502884768863	0.18178136513151014
Eef1a2	325	815	29.293482659790538	25.708984391018824	-0.18168232710822224
Asph	1353	4389	121.951021657528	138.44997851801426	0.18166398911053533
Cd68	13	29	1.1717393063916217	0.914798217594535	-0.18165856551032306
Knstrn	13	29	1.1717393063916217	0.914798217594535	-0.18165856551032306
Kbtbd7	13	29	1.1717393063916217	0.914798217594535	-0.18165856551032306
BC029722	13	29	1.1717393063916217	0.914798217594535	-0.18165856551032306
4933406F09Rik	13	29	1.1717393063916217	0.914798217594535	-0.18165856551032306
8430422M14Rik	13	29	1.1717393063916217	0.914798217594535	-0.18165856551032306
Palld	296	742	26.67960266860923	23.406216463970512	-0.1815745728395929
Cfh	90	223	8.112041351941995	7.034482845640734	-0.18156912909592635
Rps7	53	176	4.777091018365842	5.551878837815108	0.18156545325125534
B3gat1	706	2292	63.63445771634499	72.3006039560922	0.18152159041406007
Elovl4	217	543	19.559033037460143	17.128808005304567	-0.18148834221546012
Tsr3	38	92	3.4250841263755096	2.902118483403352	-0.18144729847965646
Pnoc	38	92	3.4250841263755096	2.902118483403352	-0.18144729847965646
Gm12279	38	92	3.4250841263755096	2.902118483403352	-0.18144729847965646
Mfsd4a	278	905	25.057194398220833	28.54801334217428	0.18137937821856315
Gm27199	63	155	5.678428946359397	4.889438749212169	-0.18137860382061724
Mir99ahg	6635	21502	598.0377152237238	678.2755611971618	0.18135011271211435
Tafa5	3925	9887	353.7751367374704	311.8831026674885	-0.18128115902261258
Cntfr	563	1415	50.74532534603715	44.63584406538852	-0.18126112073214198
Ccr9	24	82	2.1632110271845324	2.5866708221638572	0.1812555380315487
Cyp4v3	24	82	2.1632110271845324	2.5866708221638572	0.1812555380315487
Zfp781	24	82	2.1632110271845324	2.5866708221638572	0.1812555380315487
Fgfr3	220	717	19.829434415858213	22.617597310871776	0.18123853626129793
Slc16a9	86	213	7.751506180744574	6.71903518440124	-0.1811107999950865
Lemd1	308	1002	27.761208182201496	31.607855656197383	0.1810952894651169
Cwc27	1632	5291	147.0983498485482	166.9033575618167	0.18107551430013408
Kcnh6	61	150	5.498161360760686	4.731714918592422	-0.18106471348389247
Lrrc61	45	150	4.056020675970998	4.731714918592422	0.18096449203033094
9330154J02Rik	91	299	8.202175144741352	9.431885071060895	0.18095305988945806
Mfsd14b	367	1193	33.07910195736347	37.63290598587173	0.1809428832879317
Zfp641	225	733	20.28010337985499	23.12231356885497	0.18086312307725036
Scamp3	66	218	5.948830324757464	6.876759015020987	0.18083198410716617
Isg20l2	66	218	5.948830324757464	6.876759015020987	0.18083198410716617
Gm45847	443	1439	39.92927021011449	45.392918452363304	0.18077166204737535
Grhl1	87	286	7.84163997354393	9.021803111449552	0.18075620504744314
Mapk3	59	145	5.317893775161975	4.573991087972674	-0.18073298500250368
6330562C20Rik	59	145	5.317893775161975	4.573991087972674	-0.18073298500250368
Maml1	274	687	24.696659227023407	21.671254327153292	-0.1807165966819471
Ncs1	512	1287	46.14850191327002	40.59811400152299	-0.1806938115980529
Rgl1	1462	3682	131.77560507265775	116.14782886838198	-0.1806598873605739
Ppdpf	11	24	0.9914717207929106	0.7570743869747875	-0.1806597232101804
Tgm6	11	24	0.9914717207929106	0.7570743869747875	-0.1806597232101804
Gask1b	11	24	0.9914717207929106	0.7570743869747875	-0.1806597232101804
Tbx6	11	24	0.9914717207929106	0.7570743869747875	-0.1806597232101804
Bmyc	11	24	0.9914717207929106	0.7570743869747875	-0.1806597232101804
Ficd	11	24	0.9914717207929106	0.7570743869747875	-0.1806597232101804
Pcdhac1	11	24	0.9914717207929106	0.7570743869747875	-0.1806597232101804
Gm42893	11	24	0.9914717207929106	0.7570743869747875	-0.1806597232101804
Gm19786	11	24	0.9914717207929106	0.7570743869747875	-0.1806597232101804
ENSMUSG00000120539	11	24	0.9914717207929106	0.7570743869747875	-0.1806597232101804
ENSMUSG00000120820	11	24	0.9914717207929106	0.7570743869747875	-0.1806597232101804
Gorasp2	462	1161	41.64181227330224	36.62347346990535	-0.18063570648131444
Pld5	2728	8838	245.8849867566418	278.7926430034655	0.1805189202290289
Sdha	730	2368	65.79766874352953	74.69800618151237	0.1804575482650059
Rcn1	34	82	3.064548955178087	2.5866708221638572	-0.1804499211061093
Sat2	34	82	3.064548955178087	2.5866708221638572	-0.1804499211061093
Top3a	142	464	12.798998577508481	14.63677148151256	0.18037909930047497
Vps9d1	218	546	19.6491668302595	17.223442303676414	-0.18028807006483671
Pde4a	471	1184	42.453016408496445	37.349003090756185	-0.18026725474294153
Vopp1	609	1532	54.891479814807504	48.3265817018906	-0.1802630601013679
ENSMUSG00000121179	576	1869	51.91706465242877	58.95716788566158	0.18019920178598225
Map3k8	37	124	3.334950333576154	3.9115509993697355	0.1801632151944932
Kif27	37	124	3.334950333576154	3.9115509993697355	0.1801632151944932
Tbc1d8	511	1285	46.05836812047066	40.53502446927508	-0.1801228876224113
Dzip3	1445	4682	130.2433305950687	147.69259499233146	0.18008869076743492
Ccdc191	408	1325	36.77458746213705	41.79681511423306	0.1800874373073241
Gm15608	75	247	6.760034459951663	7.791557232615521	0.18005567096749836
Pnpo	55	135	4.957358603964553	4.25854342673318	-0.1800095647130426
Kctd15	55	135	4.957358603964553	4.25854342673318	-0.1800095647130426
Hr	212	531	19.108364073463367	16.750270811817174	-0.17995467955035627
Mbd4	54	179	4.8672248111651975	5.646513136186957	0.1799194068885326
Gm29502	54	179	4.8672248111651975	5.646513136186957	0.1799194068885326
Upk1a	16	56	1.442140684789688	1.7665069029411709	0.17991921128984262
Gm16998	16	56	1.442140684789688	1.7665069029411709	0.17991921128984262
2010308F09Rik	16	56	1.442140684789688	1.7665069029411709	0.17991921128984262
Gm48657	16	56	1.442140684789688	1.7665069029411709	0.17991921128984262
Dock9	4690	11826	422.72748822897734	373.0484041818266	-0.17991174698742513
Phc2	1334	4322	120.23847959434025	136.33647918770964	0.17986721864234703
Slc10a7	1320	3326	118.97660649514927	104.91789212825597	-0.1798068144983661
Slc39a7	76	188	6.850168252751019	5.930416031302502	-0.17978161601776663
Erlin1	275	690	24.786793019822767	21.765888625525143	-0.17975858973460423
Olfm3	2753	6941	248.13833157662572	218.95222166633334	-0.1797568332917967
Canx	1027	2587	92.56740520493811	81.6063099626573	-0.1797540579131829
Sh3glb1	964	3124	86.88897625857871	98.54584937121817	0.17967894077917537
Fuca1	97	241	8.742977901537484	7.602288635871825	-0.1796422541843877
Eif2s1	177	577	15.953681325485926	18.20133005351885	0.1796076737492138
Apex2	1740	5635	156.83279947087857	177.75475710845532	0.17958459097469417
Exoc6b	8324	20997	750.2736912618353	662.3454543045672	-0.17957819483107113
Spata32	50	166	4.506689639967775	5.236431176575614	0.17953537734141606
Aspscr1	204	511	18.387293731068524	16.119375489338186	-0.179481358417234
Tle5	204	511	18.387293731068524	16.119375489338186	-0.179481358417234
Ndufs7	74	183	6.669900667152308	5.772692200682755	-0.1794784625916667
Reps1	1301	4214	117.26406443196151	132.9296444463231	0.17946356228303773
Itgb2	9	19	0.8112041351941995	0.5993505563550401	-0.17946296410039403
Ndc80	9	19	0.8112041351941995	0.5993505563550401	-0.17946296410039403
Bub1	9	19	0.8112041351941995	0.5993505563550401	-0.17946296410039403
Fadd	9	19	0.8112041351941995	0.5993505563550401	-0.17946296410039403
Marchf9	9	19	0.8112041351941995	0.5993505563550401	-0.17946296410039403
Klrg2	9	19	0.8112041351941995	0.5993505563550401	-0.17946296410039403
Gm10676	9	19	0.8112041351941995	0.5993505563550401	-0.17946296410039403
Gm14296	9	19	0.8112041351941995	0.5993505563550401	-0.17946296410039403
Gm4491	9	19	0.8112041351941995	0.5993505563550401	-0.17946296410039403
Gm36065	9	19	0.8112041351941995	0.5993505563550401	-0.17946296410039403
H3f3b	101	331	9.103513072734906	10.441317587027278	0.1793961861866399
Cacna1b	3411	11041	307.4463672386016	348.2857627745262	0.1793881834189994
Anapc7	118	386	10.63578755032395	12.176279723844498	0.17937422734353176
Hs1bp3	202	506	18.20702614546981	15.961651658718438	-0.17935750082479202
Cpeb1	976	3162	87.97058177217097	99.74455048392825	0.17930151078238257
Eif1ad	30	72	2.704013783980665	2.2712231609243627	-0.179259284813426
Plcxd3	1797	4531	161.97042566044183	142.92933530761508	-0.17924951303841688
Rbm41	391	983	35.242312984548	31.008505099842342	-0.1792197311677674
Pfdn5	51	125	4.596823432767131	3.943095765493685	-0.17919337773134747
Cybc1	51	125	4.596823432767131	3.943095765493685	-0.17919337773134747
Sft2d2	51	125	4.596823432767131	3.943095765493685	-0.17919337773134747
Gm42715	51	125	4.596823432767131	3.943095765493685	-0.17919337773134747
Smcr8	72	178	6.489633081553596	5.614968370063007	-0.17916078435804453
Extl1	80	263	7.21070342394844	8.296273490598713	0.17914668729611
Fam76b	480	1557	43.26422054369064	49.11520085498934	0.17910724848499848
Jrkl	46	153	4.146154468770353	4.82634921696427	0.17909741348296496
Macrod2	17500	56615	1577.3413739887214	1785.9069341073998	0.1790552231128976
Rrnad1	327	1062	29.47375024538925	33.50054162363435	0.17905195502382523
Scara3	29	98	2.6138799911813098	3.091387080147049	0.1790414366069768
Gm49322	29	98	2.6138799911813098	3.091387080147049	0.1790414366069768
Zrsr2	161	525	14.511540640696238	16.56100221507348	0.1790331973728001
Peds1	272	884	24.516391641424697	27.88557325357134	0.17892479903336783
Wnk3	336	1091	30.28495438058345	34.415339841228885	0.17890538596274583
Cwh43	12	43	1.0816055135922662	1.3564249433298277	0.17890304100101037
C030004G16Rik	12	43	1.0816055135922662	1.3564249433298277	0.17890304100101037
ENSMUSG00000120475	12	43	1.0816055135922662	1.3564249433298277	0.17890304100101037
Fhip2a	339	852	30.55535575898152	26.87614073760496	-0.17885404490590956
Ciao2a	76	250	6.850168252751019	7.88619153098737	0.1788416615738124
Cox7a2	123	402	11.086456514320727	12.68099598182769	0.17878192297867976
Mthfsl	398	1001	35.87324953414349	31.576310890073426	-0.17875132776112299
Pnma8c	59	195	5.317893775161975	6.151229394170149	0.17874760144797922
Khnyn	106	347	9.554182036731683	10.94603384501047	0.1787169420658307
Fis1	253	635	22.803849578236942	20.03092648870792	-0.17868249880917247
Srsf6	619	1559	55.792817742801056	49.17829038723724	-0.17864517415837977
Adprm	136	444	12.258195820712348	14.00587615903357	0.17864309065219908
Glrx5	42	140	3.7856192975729313	4.416267257352927	0.178593295112966
Fundc2	42	140	3.7856192975729313	4.416267257352927	0.178593295112966
Gm47116	42	140	3.7856192975729313	4.416267257352927	0.178593295112966
Lrch3	2056	5187	185.31507799547492	163.62270188492596	-0.17858113181165872
Pmfbp1	119	389	10.725921343123305	12.270914022216347	0.17856645409248606
Pdss2	1506	4874	135.7414919558294	153.74919008812975	0.17848078737088788
Dcaf4	108	269	9.734449622330395	8.485542087342411	-0.17844609370766257
Def6	55	182	4.957358603964553	5.741147434558806	0.17832137362862
BC022960	25	85	2.2533448199838877	2.681305120535706	0.17829358988780833
Gm44043	25	85	2.2533448199838877	2.681305120535706	0.17829358988780833
Ckb	218	709	19.6491668302595	22.36523918188018	0.1782802338881165
Notch3	98	321	8.83311169433684	10.125869925787782	0.17819820836197942
Helq	450	1459	40.56020675970998	46.023813774842296	0.17818871912047868
Zmat4	4031	10176	363.329318774202	320.9995400773099	-0.17818447045817276
Ralb	171	557	15.412878568689791	17.57043473103986	0.17817930117984565
Eml2	1193	3861	107.52961480963113	121.79434200456895	0.17815531815210336
Unkl	361	908	32.53829920056734	28.64264764054613	-0.17813521564548176
Sft2d1	302	759	27.22040542540536	23.942477488077657	-0.17813394201173643
Wdr77	125	312	11.266724099919438	9.841967030672238	-0.1781234953751857
Ubtd2	227	738	20.4603709654537	23.280037399474715	0.17809562899788933
Slc35f5	240	780	21.63211027184532	24.604917576680595	0.17804980380040514
Ppp2r3c	241	605	21.722244064644677	19.084583504989435	-0.17801677899108823
Ift27	85	211	7.661372387945217	6.65594565215334	-0.17801504851840586
Tmem9	81	266	7.300837216747796	8.390907788970562	0.17800777229751685
Zfp959	38	127	3.4250841263755096	4.006185297741585	0.17800680869186694
Ddah2	7	14	0.6309365495954885	0.4416267257352927	-0.1780029940841638
Kcnv1	7	14	0.6309365495954885	0.4416267257352927	-0.1780029940841638
Nppc	7	14	0.6309365495954885	0.4416267257352927	-0.1780029940841638
Matn1	7	14	0.6309365495954885	0.4416267257352927	-0.1780029940841638
1700029I15Rik	7	14	0.6309365495954885	0.4416267257352927	-0.1780029940841638
Ppp1r14b	7	14	0.6309365495954885	0.4416267257352927	-0.1780029940841638
A730036I17Rik	7	14	0.6309365495954885	0.4416267257352927	-0.1780029940841638
H2bc21	7	14	0.6309365495954885	0.4416267257352927	-0.1780029940841638
Gm29254	7	14	0.6309365495954885	0.4416267257352927	-0.1780029940841638
Tldc2	7	14	0.6309365495954885	0.4416267257352927	-0.1780029940841638
Gm17606	7	14	0.6309365495954885	0.4416267257352927	-0.1780029940841638
4933408J17Rik	7	14	0.6309365495954885	0.4416267257352927	-0.1780029940841638
Gm28959	7	14	0.6309365495954885	0.4416267257352927	-0.1780029940841638
Gm2136	7	14	0.6309365495954885	0.4416267257352927	-0.1780029940841638
Gm43434	7	14	0.6309365495954885	0.4416267257352927	-0.1780029940841638
Gm29927	7	14	0.6309365495954885	0.4416267257352927	-0.1780029940841638
Gm5491	7	14	0.6309365495954885	0.4416267257352927	-0.1780029940841638
Gm5242	7	14	0.6309365495954885	0.4416267257352927	-0.1780029940841638
Ajap1	629	1585	56.694155670794615	49.99845430645993	-0.1779716618549965
Kank4	317	797	28.5724123173957	25.141178600787736	-0.17792774563606986
Coa8	317	797	28.5724123173957	25.141178600787736	-0.17792774563606986
C1galt1	193	628	17.395822010275612	19.810113125840275	0.1779066637002314
Pum2	1108	2795	99.8682424216859	88.1676213164388	-0.17788018795582414
Lhfpl4	460	1491	41.46154468770353	47.03324629080867	0.17787646003604646
Tmtc1	2277	5748	205.23464620413247	181.3193156804616	-0.17781930262674825
Pfn4	26	62	2.3434786127832434	1.9557754996848677	-0.17781319238350135
Igsf1	26	62	2.3434786127832434	1.9557754996848677	-0.17781319238350135
Nxt2	26	62	2.3434786127832434	1.9557754996848677	-0.17781319238350135
Aasdhppt	120	392	10.81605513592266	12.365548320588196	0.1777705621319128
Zfp850	64	211	5.768562739158752	6.65594565215334	0.17773106919898773
Mipol1	905	2929	81.57108248341675	92.39461997704802	0.1777028268173311
Gm21811	366	1187	32.98896816456411	37.44363738912803	0.17767827954759965
Ttc9	254	638	22.8939833710363	20.12556078707977	-0.17765774697836587
Cog2	349	1132	31.456693686975076	35.70867525231081	0.17760500893543854
Stn1	90	295	8.112041351941995	9.305706006565096	0.17759714271000254
Nr6a1os	90	295	8.112041351941995	9.305706006565096	0.17759714271000254
Elk4	214	537	19.288631659062077	16.93953940856087	-0.17752871760595632
Zfp330	142	463	12.798998577508481	14.605226715388609	0.17746574575429744
Gpx3	8	30	0.721070342394844	0.9463429837184844	0.1774599002023247
Ccdc178	8	30	0.721070342394844	0.9463429837184844	0.1774599002023247
Dmac1	8	30	0.721070342394844	0.9463429837184844	0.1774599002023247
9130017K11Rik	8	30	0.721070342394844	0.9463429837184844	0.1774599002023247
Ap5s1	8	30	0.721070342394844	0.9463429837184844	0.1774599002023247
Gm12718	8	30	0.721070342394844	0.9463429837184844	0.1774599002023247
Kif28	8	30	0.721070342394844	0.9463429837184844	0.1774599002023247
Gm36839	8	30	0.721070342394844	0.9463429837184844	0.1774599002023247
Pmm1	100	249	9.01337927993555	7.854646764863421	-0.17742227164284624
Actr3	592	1917	53.35920533721846	60.471316659611155	0.17738902073101315
Mrto4	21	72	1.8928096487864656	2.2712231609243627	0.17735878769373267
Corin	34	114	3.064548955178087	3.596103338130241	0.17731597103129157
Bcl7b	136	340	12.258195820712348	10.725220482142824	-0.17726941486239736
Gzf1	125	408	11.266724099919438	12.870264578571389	0.17724528734438033
Zfp454	125	408	11.266724099919438	12.870264578571389	0.17724528734438033
Rftn2	246	618	22.172913028641453	19.49466546460078	-0.17719097342963078
Prdm16	282	709	25.417729569418253	22.36523918188018	-0.1771426760874799
Rab2b	173	563	15.593146154288503	17.759703327783555	0.1770495574092904
Ddx17	2708	8752	244.0823109006547	276.07979311680583	0.1770351419712065
Csde1	833	2695	75.08144940186314	85.01314470404385	0.1770124215054553
Itgae	24	57	2.1632110271845324	1.7980516690651205	-0.17696720184818007
ENSMUSG00000120979	24	57	2.1632110271845324	1.7980516690651205	-0.17696720184818007
Orc6	108	353	9.734449622330395	11.135302441754167	0.176961841363498
Arfgap1	369	1196	33.25936954296218	37.72754028424358	0.17686127137008853
Crcp	204	512	18.387293731068524	16.150920255462136	-0.17682544375313083
Ssh3	240	603	21.63211027184532	19.021493972741535	-0.17682148134645492
Itgb3	56	185	5.047492396763908	5.835781732930654	0.17676928200718903
Otud5	399	1005	35.963383326942846	31.702489954569227	-0.17669632921562908
Pqbp1	43	143	3.875753090372287	4.510901555724776	0.17666328645324925
Osbpl2	470	1522	42.36288261569709	48.01113404065111	0.17664886353343967
Gse1	3208	8107	289.1492073003325	255.73341896685847	-0.17652388376869038
Scn4b	164	411	14.781942019094302	12.964898876943238	-0.1764696178058438
Zfp938	257	834	23.164384749434365	26.308334947373865	0.1764590896111568
Siah2	234	588	21.09130751504919	18.548322480882295	-0.1764340003462406
Rundc1	113	369	10.185118586327173	11.640018699737357	0.17641804570013106
Ccdc130	128	320	11.537125478317504	10.094325159663834	-0.176384689201145
Sfr1	65	214	5.858696531958108	6.750579950525189	0.17636984258891608
Fhip2b	170	553	15.322744775890435	17.444255666544063	0.17628789275480725
Tmem41b	205	666	18.47742752386788	21.008814238550354	0.17627827329692916
Rnf34	192	624	17.30568821747626	19.683934061344477	0.17621859677551865
C8g	5	9	0.4506689639967775	0.28390289511554534	-0.17618224872854188
Chrnb4	5	9	0.4506689639967775	0.28390289511554534	-0.17618224872854188
Fignl1	5	9	0.4506689639967775	0.28390289511554534	-0.17618224872854188
Tfap2d	5	9	0.4506689639967775	0.28390289511554534	-0.17618224872854188
Sowahb	5	9	0.4506689639967775	0.28390289511554534	-0.17618224872854188
Sox18	5	9	0.4506689639967775	0.28390289511554534	-0.17618224872854188
Smim5	5	9	0.4506689639967775	0.28390289511554534	-0.17618224872854188
Rpl36al	5	9	0.4506689639967775	0.28390289511554534	-0.17618224872854188
Lexm	5	9	0.4506689639967775	0.28390289511554534	-0.17618224872854188
Tpm3-rs7	5	9	0.4506689639967775	0.28390289511554534	-0.17618224872854188
BC046401	5	9	0.4506689639967775	0.28390289511554534	-0.17618224872854188
Gm16069	5	9	0.4506689639967775	0.28390289511554534	-0.17618224872854188
Gm15518	5	9	0.4506689639967775	0.28390289511554534	-0.17618224872854188
Gm7030	5	9	0.4506689639967775	0.28390289511554534	-0.17618224872854188
Platr22	5	9	0.4506689639967775	0.28390289511554534	-0.17618224872854188
5830432E09Rik	5	9	0.4506689639967775	0.28390289511554534	-0.17618224872854188
6430562O15Rik	5	9	0.4506689639967775	0.28390289511554534	-0.17618224872854188
Gm5493	5	9	0.4506689639967775	0.28390289511554534	-0.17618224872854188
Gm10766	5	9	0.4506689639967775	0.28390289511554534	-0.17618224872854188
Gm39139	5	9	0.4506689639967775	0.28390289511554534	-0.17618224872854188
Gm8798	5	9	0.4506689639967775	0.28390289511554534	-0.17618224872854188
Gm47862	5	9	0.4506689639967775	0.28390289511554534	-0.17618224872854188
Gm36346	5	9	0.4506689639967775	0.28390289511554534	-0.17618224872854188
Naip3-ps1	5	9	0.4506689639967775	0.28390289511554534	-0.17618224872854188
Gm4632	5	9	0.4506689639967775	0.28390289511554534	-0.17618224872854188
Gm49870	5	9	0.4506689639967775	0.28390289511554534	-0.17618224872854188
ENSMUSG00000121067	5	9	0.4506689639967775	0.28390289511554534	-0.17618224872854188
Rapgef4os1	17	59	1.5322744775890436	1.8611412013130193	0.1761569089922203
Gm27184	17	59	1.5322744775890436	1.8611412013130193	0.1761569089922203
Sec16a	490	1586	44.16555847168419	50.02999907258388	0.1761225676990408
Armcx3	109	356	9.82458341512975	11.229936740126014	0.17610543768434278
2610044O15Rik8	280	908	25.237461983819543	28.64264764054613	0.17604614177865616
Nxt1	22	52	1.9829434415858211	1.640327838445373	-0.17601954945629195
Timm50	39	95	3.5152179191748645	2.996752781775201	-0.175967280616675
Ly6e	39	130	3.5152179191748645	4.100819596113432	0.17593345837197868
Tmem267	39	130	3.5152179191748645	4.100819596113432	0.17593345837197868
4921531C22Rik	39	130	3.5152179191748645	4.100819596113432	0.17593345837197868
Phospho2	73	181	6.579766874352952	5.709602668434856	-0.17592614216277686
Tex52	73	181	6.579766874352952	5.709602668434856	-0.17592614216277686
Nfe2l2	107	267	9.644315829531038	8.42245255509451	-0.1759086919747572
