cell	UMAP1	UMAP2	cell_type	cluster	genotype	Scn2a	dataset	organism	channel	expr	sample
01_54_33	-0.2997322071396325	7.279631655999926	Neurons	8	cKO	1.365303011905712	Bae2025	mouse	SCN2A	1.365303011905712	PN36_1_cKO
01_54_85	-3.159343599160812	6.89007763225725	Neurons	8	cKO	1.807770597479194	Bae2025	mouse	SCN2A	1.807770597479194	PN36_1_cKO
01_55_42	1.234439135710099	6.38529304821184	Neurons	8	cKO	1.5127394231908793	Bae2025	mouse	SCN2A	1.5127394231908793	PN36_1_cKO
01_55_53	3.4291304361022497	5.72663597423723	Neurons	9	cKO	1.2117125142607426	Bae2025	mouse	SCN2A	1.2117125142607426	PN36_1_cKO
01_55_69	1.0955600749648595	1.984732907602099	Neurons	7	cKO	0.7651390367826956	Bae2025	mouse	SCN2A	0.7651390367826956	PN36_1_cKO
01_56_13	3.345492244879105	7.260432284662035	Neurons	9	cKO	1.5452469288652315	Bae2025	mouse	SCN2A	1.5452469288652315	PN36_1_cKO
01_56_16	-3.529641507943771	-6.760836559942457	Neurons	10	cKO	0	Bae2025	mouse	SCN2A	0	PN36_1_cKO
01_56_66	8.229530454794267	-3.586290318182203	Oligodendrocytes	1	cKO	0	Bae2025	mouse	SCN2A	0	PN36_1_cKO
01_56_87	-1.5009696472488854	5.93238834697893	Neurons	8	cKO	1.651799739957089	Bae2025	mouse	SCN2A	1.651799739957089	PN36_1_cKO
01_57_01	-0.4820200920157645	7.883953612634447	Neurons	8	cKO	1.3679232005534565	Bae2025	mouse	SCN2A	1.3679232005534565	PN36_1_cKO
01_57_62	7.930993200460771	-2.9477917734892096	Oligodendrocytes	1	cKO	0	Bae2025	mouse	SCN2A	0	PN36_1_cKO
01_57_73	3.1231273423827672	7.22114281017473	Neurons	9	cKO	1.0889727052438394	Bae2025	mouse	SCN2A	1.0889727052438394	PN36_1_cKO
01_59_29	-7.093706487496993	-11.554763275793286	Astrocytes	4	cKO	0	Bae2025	mouse	SCN2A	0	PN36_1_cKO
01_60_25	2.431504846731522	-5.313332039526197	Oligodendrocytes	3	cKO	0	Bae2025	mouse	SCN2A	0	PN36_1_cKO
01_60_83	-3.6704884756409144	-6.553672749212477	Neurons	10	cKO	2.422340729530659	Bae2025	mouse	SCN2A	2.422340729530659	PN36_1_cKO
01_60_95	-0.12009540089001396	8.092751067468432	Neurons	8	cKO	1.8560027376060313	Bae2025	mouse	SCN2A	1.8560027376060313	PN36_1_cKO
01_61_50	-0.06700497754444817	7.286597293206957	Neurons	8	cKO	1.4901637822126037	Bae2025	mouse	SCN2A	1.4901637822126037	PN36_1_cKO
01_61_71	-0.5233022112452004	-6.533993679693434	Neurons	10	cKO	1.718965557710202	Bae2025	mouse	SCN2A	1.718965557710202	PN36_1_cKO
01_62_04	-4.704290269693038	-1.8240061585218632	Neurons	2	cKO	0	Bae2025	mouse	SCN2A	0	PN36_1_cKO
01_62_22	7.5535422574676065	-3.6336624209196295	Oligodendrocytes	1	cKO	0	Bae2025	mouse	SCN2A	0	PN36_1_cKO
01_62_70	-5.690005658944747	-11.597689110449048	Astrocytes	4	cKO	0	Bae2025	mouse	SCN2A	0	PN36_1_cKO
01_62_92	-3.0933896292053675	8.99981359798601	Neurons	8	cKO	1.6757187537382707	Bae2025	mouse	SCN2A	1.6757187537382707	PN36_1_cKO
01_63_35	-1.1257565010391686	6.9642625268190175	Neurons	8	cKO	1.3294702679768382	Bae2025	mouse	SCN2A	1.3294702679768382	PN36_1_cKO
01_63_36	0.926273943106034	3.983648341485766	Neurons	7	cKO	1.199919363162406	Bae2025	mouse	SCN2A	1.199919363162406	PN36_1_cKO
01_63_37	-1.0228255379997704	7.609165232965258	Neurons	8	cKO	1.2200049745602783	Bae2025	mouse	SCN2A	1.2200049745602783	PN36_1_cKO
01_63_46	-3.1053167570435023	9.781556647607593	Neurons	8	cKO	2.4551351182991477	Bae2025	mouse	SCN2A	2.4551351182991477	PN36_1_cKO
01_63_75	1.6048172723449257	6.278250735589769	Neurons	9	cKO	1.2985884569360338	Bae2025	mouse	SCN2A	1.2985884569360338	PN36_1_cKO
01_64_11	-0.36187139787306527	8.14599279720476	Neurons	8	cKO	1.967650135691719	Bae2025	mouse	SCN2A	1.967650135691719	PN36_1_cKO
01_64_16	-4.022774337609908	-6.944263893774244	Neurons	10	cKO	0	Bae2025	mouse	SCN2A	0	PN36_1_cKO
01_64_19	8.383525968710282	-4.295388180425856	Oligodendrocytes	1	cKO	0	Bae2025	mouse	SCN2A	0	PN36_1_cKO
01_64_24	2.347581268469193	-2.5367519442350592	Neurons	10	cKO	0.6339874526901217	Bae2025	mouse	SCN2A	0.6339874526901217	PN36_1_cKO
01_64_52	-3.3485957372986292	8.240458052942065	Neurons	8	cKO	0	Bae2025	mouse	SCN2A	0	PN36_1_cKO
01_64_54	-2.162694929917953	5.058170836755541	Neurons	8	cKO	1.9354619116912464	Bae2025	mouse	SCN2A	1.9354619116912464	PN36_1_cKO
01_64_56	-5.172023176034591	-11.556597191503736	Astrocytes	4	cKO	0	Bae2025	mouse	SCN2A	0	PN36_1_cKO
01_65_03	-5.21196687110295	-11.320820290258618	Astrocytes	4	cKO	0	Bae2025	mouse	SCN2A	0	PN36_1_cKO
01_65_09	-6.689603685220382	-12.28783460300276	Astrocytes	4	cKO	1.0720046190623955	Bae2025	mouse	SCN2A	1.0720046190623955	PN36_1_cKO
01_65_39	2.5265373002685094	-5.156903702429029	Oligodendrocytes	3	cKO	0	Bae2025	mouse	SCN2A	0	PN36_1_cKO
01_65_73	1.1535830508864906	8.630951445886401	Neurons	8	cKO	0.7830851959841728	Bae2025	mouse	SCN2A	0.7830851959841728	PN36_1_cKO
01_66_09	0.15233081690440436	7.760880511590746	Neurons	8	cKO	1.3086685934294016	Bae2025	mouse	SCN2A	1.3086685934294016	PN36_1_cKO
01_67_56	8.145759702841142	-2.100074607542249	Oligodendrocytes	1	cKO	0	Bae2025	mouse	SCN2A	0	PN36_1_cKO
01_67_58	0.5541232835448768	6.477705043145922	Neurons	8	cKO	1.7245623610459062	Bae2025	mouse	SCN2A	1.7245623610459062	PN36_1_cKO
01_68_30	-9.752233384927411	1.799896400758532	Neurons	2	cKO	0	Bae2025	mouse	SCN2A	0	PN36_1_cKO
01_68_33	9.66765320412288	-0.6770759407789435	Oligodendrocytes	5	cKO	0	Bae2025	mouse	SCN2A	0	PN36_1_cKO
01_68_69	0.5396672498382118	4.455704730340746	Neurons	8	cKO	1.4266900594929364	Bae2025	mouse	SCN2A	1.4266900594929364	PN36_1_cKO
01_68_80	-10.810882448037765	0.5089272077768121	Neurons	4	cKO	0	Bae2025	mouse	SCN2A	0	PN36_1_cKO
01_69_84	-2.4312757242523646	7.768748801538256	Neurons	8	cKO	2.258088280856166	Bae2025	mouse	SCN2A	2.258088280856166	PN36_1_cKO
01_70_14	2.657243133703568	-2.5247971598417487	Oligodendrocytes	6	cKO	0	Bae2025	mouse	SCN2A	0	PN36_1_cKO
01_71_12	-1.6644617307983849	8.353228133508471	Neurons	8	cKO	1.7273460055871157	Bae2025	mouse	SCN2A	1.7273460055871157	PN36_1_cKO
01_71_26	-3.6446751345001673	-1.5194704119474616	Neurons	2	cKO	2.6100512635291575	Bae2025	mouse	SCN2A	2.6100512635291575	PN36_1_cKO
01_71_43	7.679075361410478	-4.064597803762648	Oligodendrocytes	1	cKO	0	Bae2025	mouse	SCN2A	0	PN36_1_cKO
01_72_28	2.8048855077422643	-2.4652645174772467	Oligodendrocytes	10	cKO	0	Bae2025	mouse	SCN2A	0	PN36_1_cKO
01_72_34	-2.5289646375977015	8.236387770959643	Neurons	8	cKO	1.2777793368720949	Bae2025	mouse	SCN2A	1.2777793368720949	PN36_1_cKO
01_73_74	8.784809232870439	-4.160418945959303	Oligodendrocytes	1	cKO	0	Bae2025	mouse	SCN2A	0	PN36_1_cKO
01_73_90	0.28315681330333015	-6.323020893743727	Neurons	3	cKO	0	Bae2025	mouse	SCN2A	0	PN36_1_cKO
01_73_92	9.045595289388991	-3.2060927931577887	Oligodendrocytes	1	cKO	0	Bae2025	mouse	SCN2A	0	PN36_1_cKO
01_74_59	-3.239421962579391	-6.771737534216139	Neurons	10	cKO	0	Bae2025	mouse	SCN2A	0	PN36_1_cKO
01_74_63	-4.834705232461593	-12.268681008032056	Astrocytes	4	cKO	0	Bae2025	mouse	SCN2A	0	PN36_1_cKO
01_74_96	-5.734637140115401	-11.880702454260083	Astrocytes	4	cKO	0	Bae2025	mouse	SCN2A	0	PN36_1_cKO
01_75_35	2.048170686880448	-3.383499581030103	Astrocytes	6	cKO	0	Bae2025	mouse	SCN2A	0	PN36_1_cKO
01_75_45	0.20798158756861945	3.830719035455493	Neurons	7	cKO	1.3191557379105734	Bae2025	mouse	SCN2A	1.3191557379105734	PN36_1_cKO
01_75_46	3.382664800802567	5.728141825982836	Neurons	9	cKO	1.7491069261629044	Bae2025	mouse	SCN2A	1.7491069261629044	PN36_1_cKO
01_75_51	-2.3368206013046717	6.837972682306078	Neurons	8	cKO	1.96040629212483	Bae2025	mouse	SCN2A	1.96040629212483	PN36_1_cKO
01_76_14	-6.339580415567061	-11.393514115026685	Astrocytes	4	cKO	0	Bae2025	mouse	SCN2A	0	PN36_1_cKO
01_76_24	9.553839803854324	-0.5663242522985663	Oligodendrocytes	5	cKO	0	Bae2025	mouse	SCN2A	0	PN36_1_cKO
01_76_30	-5.988656400521895	-11.564410645178052	Astrocytes	4	cKO	0	Bae2025	mouse	SCN2A	0	PN36_1_cKO
01_76_34	0.501501918951371	8.566847365686206	Neurons	8	cKO	2.1105019981336435	Bae2025	mouse	SCN2A	2.1105019981336435	PN36_1_cKO
01_76_56	-6.251479505380294	-11.997464615514966	Astrocytes	4	cKO	0	Bae2025	mouse	SCN2A	0	PN36_1_cKO
01_76_63	-0.1929202068649743	8.701942008325366	Neurons	8	cKO	1.8796657879303995	Bae2025	mouse	SCN2A	1.8796657879303995	PN36_1_cKO
01_76_72	-3.476428150018356	-6.819177109411451	Neurons	10	cKO	1.5162087510197193	Bae2025	mouse	SCN2A	1.5162087510197193	PN36_1_cKO
01_76_79	6.095986963430741	-5.031867462805006	Oligodendrocytes	6	cKO	0	Bae2025	mouse	SCN2A	0	PN36_1_cKO
01_76_86	-4.407086490472457	-11.964177567175122	Astrocytes	4	cKO	0	Bae2025	mouse	SCN2A	0	PN36_1_cKO
01_77_07	8.524405599752763	-4.2666239325315685	Oligodendrocytes	1	cKO	0	Bae2025	mouse	SCN2A	0	PN36_1_cKO
01_77_13	6.6852256070769815	-4.36118550937483	Oligodendrocytes	6	cKO	1.3783226295765696	Bae2025	mouse	SCN2A	1.3783226295765696	PN36_1_cKO
01_77_37	8.585000158468583	-4.34656091373274	Oligodendrocytes	1	cKO	0	Bae2025	mouse	SCN2A	0	PN36_1_cKO
01_77_73	-6.172560094674727	-11.5517820898802	Astrocytes	4	cKO	0	Bae2025	mouse	SCN2A	0	PN36_1_cKO
01_78_15	-0.3120582092606042	-6.488134342840406	Neurons	10	cKO	0	Bae2025	mouse	SCN2A	0	PN36_1_cKO
01_78_37	-0.05104637034764031	8.160961669275073	Neurons	8	cKO	1.632056132471697	Bae2025	mouse	SCN2A	1.632056132471697	PN36_1_cKO
01_78_41	7.552868963400224	-2.9181963984281745	Neurons	5	cKO	0	Bae2025	mouse	SCN2A	0	PN36_1_cKO
01_78_51	-0.44208542239447574	7.507457774469164	Neurons	8	cKO	0.4743797387725221	Bae2025	mouse	SCN2A	0.4743797387725221	PN36_1_cKO
01_78_55	6.05091679207454	-12.627917725256175	Endothelial cells	4	cKO	0	Bae2025	mouse	SCN2A	0	PN36_1_cKO
01_78_63	-1.47649860270848	7.324546378442553	Neurons	8	cKO	2.053484681794404	Bae2025	mouse	SCN2A	2.053484681794404	PN36_1_cKO
01_79_14	-0.4852489929698918	6.177052539178637	Neurons	8	cKO	1.0285855465925846	Bae2025	mouse	SCN2A	1.0285855465925846	PN36_1_cKO
01_79_30	8.544772268453935	-3.7514113966734137	Oligodendrocytes	1	cKO	0	Bae2025	mouse	SCN2A	0	PN36_1_cKO
01_79_71	-2.0741935957275843	4.75994543392351	Neurons	8	cKO	1.4985597408437026	Bae2025	mouse	SCN2A	1.4985597408437026	PN36_1_cKO
01_80_18	0.9648032199538734	4.162500899621752	Neurons	7	cKO	0.7450184438408366	Bae2025	mouse	SCN2A	0.7450184438408366	PN36_1_cKO
01_80_58	-1.1125752318703148	7.702689212152269	Neurons	8	cKO	1.7739017048669434	Bae2025	mouse	SCN2A	1.7739017048669434	PN36_1_cKO
01_81_17	3.186944128195145	7.175528567621019	Neurons	9	cKO	2.2381520417092555	Bae2025	mouse	SCN2A	2.2381520417092555	PN36_1_cKO
01_81_81	2.8971098672545934	6.79430822689226	Neurons	9	cKO	1.56119119340401	Bae2025	mouse	SCN2A	1.56119119340401	PN36_1_cKO
01_82_33	-4.66631257422795	-12.714874703100415	Astrocytes	4	cKO	0	Bae2025	mouse	SCN2A	0	PN36_1_cKO
01_82_42	-0.2591356325947259	7.332273524591234	Neurons	8	cKO	1.4750512989960645	Bae2025	mouse	SCN2A	1.4750512989960645	PN36_1_cKO
01_82_46	-3.4555934656464076	9.022407096215993	Neurons	8	cKO	1.8282265911408673	Bae2025	mouse	SCN2A	1.8282265911408673	PN36_1_cKO
01_82_95	8.892017484823564	-3.4892296377927985	Oligodendrocytes	1	cKO	0	Bae2025	mouse	SCN2A	0	PN36_1_cKO
01_83_10	9.73102390877376	-1.4318030659467902	Oligodendrocytes	5	cKO	0	Bae2025	mouse	SCN2A	0	PN36_1_cKO
01_83_82	1.4566534768737345	5.176074069330004	Neurons	9	cKO	0.6909295808870213	Bae2025	mouse	SCN2A	0.6909295808870213	PN36_1_cKO
01_83_85	-3.485741018136642	9.592525046655444	Neurons	8	cKO	1.6498307928160327	Bae2025	mouse	SCN2A	1.6498307928160327	PN36_1_cKO
01_84_21	7.260951162496903	-3.644293505361768	Oligodendrocytes	1	cKO	0	Bae2025	mouse	SCN2A	0	PN36_1_cKO
01_84_37	7.4708334218658	-2.931272942236158	Oligodendrocytes	1	cKO	0	Bae2025	mouse	SCN2A	0	PN36_1_cKO
01_84_56	0.3830294024146582	5.083300631830004	Neurons	8	cKO	1.7679559246480343	Bae2025	mouse	SCN2A	1.7679559246480343	PN36_1_cKO
01_84_59	-6.23393428214421	-11.409343201330396	Astrocytes	4	cKO	0	Bae2025	mouse	SCN2A	0	PN36_1_cKO
01_84_94	-0.3901688519917939	7.368011515924242	Neurons	8	cKO	2.139845606073252	Bae2025	mouse	SCN2A	2.139845606073252	PN36_1_cKO
01_85_56	-2.948091386636398	7.704618018457201	Neurons	8	cKO	1.5867883125599482	Bae2025	mouse	SCN2A	1.5867883125599482	PN36_1_cKO
01_86_85	-1.6135697353683922	8.64657167751482	Neurons	8	cKO	1.2617034393062996	Bae2025	mouse	SCN2A	1.2617034393062996	PN36_1_cKO
01_87_74	0.10086131207118292	3.5084703381746087	Neurons	7	cKO	1.800448415831623	Bae2025	mouse	SCN2A	1.800448415831623	PN36_1_cKO
01_88_48	-2.6881676901184535	8.361678641626147	Neurons	8	cKO	2.23146916860995	Bae2025	mouse	SCN2A	2.23146916860995	PN36_1_cKO
01_88_49	9.618215681234696	-2.880227047613355	Oligodendrocytes	1	cKO	0	Bae2025	mouse	SCN2A	0	PN36_1_cKO
01_88_88	-4.803079484780929	-12.179794747045728	Astrocytes	4	cKO	0	Bae2025	mouse	SCN2A	0	PN36_1_cKO
01_89_17	-1.9841929663025353	8.047175925561694	Neurons	8	cKO	1.219668591909466	Bae2025	mouse	SCN2A	1.219668591909466	PN36_1_cKO
01_89_56	-3.753023027261398	8.094315093347339	Neurons	8	cKO	2.3463465514338564	Bae2025	mouse	SCN2A	2.3463465514338564	PN36_1_cKO
01_89_68	9.608620763937331	-2.3416585509092536	Oligodendrocytes	5	cKO	0	Bae2025	mouse	SCN2A	0	PN36_1_cKO
01_89_74	-6.032058595498702	-11.433978516271802	Astrocytes	4	cKO	0	Bae2025	mouse	SCN2A	0	PN36_1_cKO
01_89_89	7.773423315206864	-2.186886030843946	Oligodendrocytes	1	cKO	0	Bae2025	mouse	SCN2A	0	PN36_1_cKO
01_90_03	3.2494426976836706	7.28692821819475	Neurons	9	cKO	0	Bae2025	mouse	SCN2A	0	PN36_1_cKO
01_90_12	8.591190458456376	-4.217779118231031	Oligodendrocytes	1	cKO	0	Bae2025	mouse	SCN2A	0	PN36_1_cKO
01_90_45	8.401004911581376	-2.9434480253965583	Oligodendrocytes	5	cKO	0	Bae2025	mouse	SCN2A	0	PN36_1_cKO
01_90_82	5.17146647087703	-5.134445625951979	Oligodendrocytes	6	cKO	0	Bae2025	mouse	SCN2A	0	PN36_1_cKO
01_91_12	-1.8103245485626671	7.020041507074144	Neurons	8	cKO	1.769607443554486	Bae2025	mouse	SCN2A	1.769607443554486	PN36_1_cKO
01_92_93	0.8545087587035682	6.528705161401537	Neurons	8	cKO	1.6841299130555485	Bae2025	mouse	SCN2A	1.6841299130555485	PN36_1_cKO
01_93_17	1.9341527234710243	-0.41342513602087166	Neurons	7	cKO	1.9526604157671796	Bae2025	mouse	SCN2A	1.9526604157671796	PN36_1_cKO
01_93_19	1.7031823407805946	-3.0633806769163336	Astrocytes	5	cKO	0	Bae2025	mouse	SCN2A	0	PN36_1_cKO
01_93_30	7.374473692098954	-2.649873215368482	Oligodendrocytes	5	cKO	0.9533505562580972	Bae2025	mouse	SCN2A	0.9533505562580972	PN36_1_cKO
01_93_69	-3.0783613909088587	7.680616420099047	Neurons	8	cKO	1.697722978992568	Bae2025	mouse	SCN2A	1.697722978992568	PN36_1_cKO
01_94_31	6.945237280050614	-4.97565837543318	Oligodendrocytes	6	cKO	0	Bae2025	mouse	SCN2A	0	PN36_1_cKO
01_95_12	-6.96268880256047	-11.903337914159986	Astrocytes	4	cKO	0	Bae2025	mouse	SCN2A	0	PN36_1_cKO
01_95_65	-1.4204599250160668	5.262026351281908	Neurons	8	cKO	1.811901278897144	Bae2025	mouse	SCN2A	1.811901278897144	PN36_1_cKO
01_95_69	-6.397743104776046	-12.635377365759108	Astrocytes	4	cKO	0	Bae2025	mouse	SCN2A	0	PN36_1_cKO
01_96_60	-2.8976539362274623	7.0046701844423085	Neurons	8	cKO	2.642100420233102	Bae2025	mouse	SCN2A	2.642100420233102	PN36_1_cKO
01_96_82	3.391242624441483	6.87580875713518	Neurons	9	cKO	1.8956952480088607	Bae2025	mouse	SCN2A	1.8956952480088607	PN36_1_cKO
01_96_86	7.840336919943192	-2.030405360868665	Oligodendrocytes	1	cKO	0	Bae2025	mouse	SCN2A	0	PN36_1_cKO
02_01_11	-3.5542563188873744	8.922737639734057	Neurons	8	cKO	1.6117351981073846	Bae2025	mouse	SCN2A	1.6117351981073846	PN36_1_cKO
02_01_36	7.694358946005204	-4.152441937139723	Oligodendrocytes	1	cKO	0	Bae2025	mouse	SCN2A	0	PN36_1_cKO
02_01_68	-11.11309230216374	-0.05939318578550484	Microglia	4	cKO	0	Bae2025	mouse	SCN2A	0	PN36_1_cKO
02_02_40	4.114742399374345	-5.042900997808668	Oligodendrocytes	6	cKO	0.5775553249421027	Bae2025	mouse	SCN2A	0.5775553249421027	PN36_1_cKO
02_02_48	-6.778743623574874	-12.202119309118482	Astrocytes	4	cKO	1.8377871195179225	Bae2025	mouse	SCN2A	1.8377871195179225	PN36_1_cKO
02_02_54	-9.703090547403	2.527094167062548	Neurons	2	cKO	1.7391728066723022	Bae2025	mouse	SCN2A	1.7391728066723022	PN36_1_cKO
02_02_56	-10.144790529092452	2.7269268449037347	Neurons	2	cKO	1.8001417479808597	Bae2025	mouse	SCN2A	1.8001417479808597	PN36_1_cKO
02_02_58	-6.667734025796554	-12.315261322668286	Astrocytes	4	cKO	0	Bae2025	mouse	SCN2A	0	PN36_1_cKO
02_02_82	9.830289007345536	-1.1020313088209357	Oligodendrocytes	5	cKO	0	Bae2025	mouse	SCN2A	0	PN36_1_cKO
02_03_76	-3.640347598870895	-1.5383303944380011	Neurons	2	cKO	1.6078398297927543	Bae2025	mouse	SCN2A	1.6078398297927543	PN36_1_cKO
02_04_08	-1.9951158750854945	9.399358313867358	Neurons	8	cKO	0.9890806019038224	Bae2025	mouse	SCN2A	0.9890806019038224	PN36_1_cKO
02_04_12	8.795154691854814	-2.636067349127027	Oligodendrocytes	5	cKO	0	Bae2025	mouse	SCN2A	0	PN36_1_cKO
02_04_21	9.406017423788407	-0.6971533481390204	Oligodendrocytes	5	cKO	0.9731856931669696	Bae2025	mouse	SCN2A	0.9731856931669696	PN36_1_cKO
02_04_50	-3.5793873060547328	-1.4243564192564215	Neurons	2	cKO	2.3056508283157737	Bae2025	mouse	SCN2A	2.3056508283157737	PN36_1_cKO
02_04_95	-2.1927505720459437	7.034249823877123	Neurons	8	cKO	1.2973468751033943	Bae2025	mouse	SCN2A	1.2973468751033943	PN36_1_cKO
02_05_35	-2.1099044073425746	5.0568271096437245	Neurons	8	cKO	0.4926320907932765	Bae2025	mouse	SCN2A	0.4926320907932765	PN36_1_cKO
02_05_72	-10.042030214151046	2.620181601831225	Neurons	2	cKO	0	Bae2025	mouse	SCN2A	0	PN36_1_cKO
02_05_92	-1.7590841043793175	7.367981475183275	Neurons	8	cKO	1.8978544405519784	Bae2025	mouse	SCN2A	1.8978544405519784	PN36_1_cKO
02_06_51	1.275521875540116	3.006903212854174	Neurons	7	cKO	1.3735901237645751	Bae2025	mouse	SCN2A	1.3735901237645751	PN36_1_cKO
02_07_02	4.622105241934159	-5.103817898443434	Oligodendrocytes	6	cKO	0	Bae2025	mouse	SCN2A	0	PN36_1_cKO
02_07_55	-1.631852029641769	8.736397307702807	Neurons	8	cKO	1.4926948049382904	Bae2025	mouse	SCN2A	1.4926948049382904	PN36_1_cKO
02_07_62	6.192296625295976	-11.78666921298811	Endothelial cells	4	cKO	0	Bae2025	mouse	SCN2A	0	PN36_1_cKO
02_07_95	-1.824740527948043	8.677377265283374	Neurons	8	cKO	1.3336125456029355	Bae2025	mouse	SCN2A	1.3336125456029355	PN36_1_cKO
02_08_24	9.702251554647782	-2.4649984423429694	Oligodendrocytes	5	cKO	0	Bae2025	mouse	SCN2A	0	PN36_1_cKO
02_08_63	-9.566447137673997	2.8383629735200677	Neurons	2	cKO	1.4041825640804562	Bae2025	mouse	SCN2A	1.4041825640804562	PN36_1_cKO
02_08_73	-10.034906267007493	2.8598447259156976	Neurons	2	cKO	0	Bae2025	mouse	SCN2A	0	PN36_1_cKO
02_09_05	1.6602023851073768	-2.906813580206129	Astrocytes	5	cKO	0	Bae2025	mouse	SCN2A	0	PN36_1_cKO
02_09_18	-10.317127107461593	2.610524218866137	Neurons	2	cKO	1.9032654463573768	Bae2025	mouse	SCN2A	1.9032654463573768	PN36_1_cKO
02_09_47	0.16994720808635017	-6.358954865148756	Oligodendrocytes	3	cKO	0	Bae2025	mouse	SCN2A	0	PN36_1_cKO
02_09_67	0.9077239047683264	3.8739738877504144	Neurons	7	cKO	1.5106837574139445	Bae2025	mouse	SCN2A	1.5106837574139445	PN36_1_cKO
02_09_76	6.08527433983455	-12.677645165136548	Endothelial cells	4	cKO	0	Bae2025	mouse	SCN2A	0	PN36_1_cKO
02_10_17	8.941758276144364	-3.164415556600782	Oligodendrocytes	1	cKO	0	Bae2025	mouse	SCN2A	0	PN36_1_cKO
02_10_19	2.8376430284179235	-2.424226481130811	Neurons	7	cKO	0	Bae2025	mouse	SCN2A	0	PN36_1_cKO
02_10_26	6.246872545400956	-11.98686166446516	Endothelial cells	4	cKO	0	Bae2025	mouse	SCN2A	0	PN36_1_cKO
02_10_36	7.4725343000091105	-4.2858290259153575	Oligodendrocytes	1	cKO	0	Bae2025	mouse	SCN2A	0	PN36_1_cKO
02_10_79	-2.4265463341080165	8.506786864587573	Neurons	8	cKO	1.6255506428632427	Bae2025	mouse	SCN2A	1.6255506428632427	PN36_1_cKO
02_10_86	-1.901938794931075	7.048100989648607	Neurons	8	cKO	1.3548858146399985	Bae2025	mouse	SCN2A	1.3548858146399985	PN36_1_cKO
02_11_04	8.363771558920243	-4.373136955908033	Oligodendrocytes	1	cKO	0	Bae2025	mouse	SCN2A	0	PN36_1_cKO
02_11_66	8.027456403890946	-4.271418530157301	Oligodendrocytes	1	cKO	0	Bae2025	mouse	SCN2A	0	PN36_1_cKO
02_12_38	1.012024642149308	2.1078043397157464	Neurons	7	cKO	0.7816684386742556	Bae2025	mouse	SCN2A	0.7816684386742556	PN36_1_cKO
02_12_62	-2.1131349790894007	8.27381662685564	Neurons	8	cKO	1.2269469809759534	Bae2025	mouse	SCN2A	1.2269469809759534	PN36_1_cKO
02_12_63	-1.229909180482528	7.286472838708666	Neurons	8	cKO	1.6078398297927543	Bae2025	mouse	SCN2A	1.6078398297927543	PN36_1_cKO
02_12_94	0.0755378615058448	6.581963103601244	Neurons	8	cKO	1.4687192233866535	Bae2025	mouse	SCN2A	1.4687192233866535	PN36_1_cKO
02_13_14	-9.804940103372235	2.59569458324602	Neurons	2	cKO	1.7583877715237723	Bae2025	mouse	SCN2A	1.7583877715237723	PN36_1_cKO
02_13_41	-2.6040619600616908	7.429682772943285	Neurons	8	cKO	0.881379204776512	Bae2025	mouse	SCN2A	0.881379204776512	PN36_1_cKO
02_13_49	1.803297401586869	-3.0797736231596202	Astrocytes	5	cKO	0	Bae2025	mouse	SCN2A	0	PN36_1_cKO
02_14_06	-10.389691232522628	2.2728746350496087	Neurons	2	cKO	0	Bae2025	mouse	SCN2A	0	PN36_1_cKO
02_14_52	-9.441889642556808	2.803482335397509	Neurons	2	cKO	1.547475918747013	Bae2025	mouse	SCN2A	1.547475918747013	PN36_1_cKO
02_14_77	-1.7099910963379357	9.067727607080249	Neurons	8	cKO	0.948381377095422	Bae2025	mouse	SCN2A	0.948381377095422	PN36_1_cKO
02_14_78	-10.642820237954757	3.1955216344087396	Neurons	2	cKO	0	Bae2025	mouse	SCN2A	0	PN36_1_cKO
02_15_15	-11.08444583304753	-1.6382826153547492	Epithelial cells	4	cKO	0	Bae2025	mouse	SCN2A	0	PN36_1_cKO
02_15_23	8.826877714315751	-1.320881802252027	Oligodendrocytes	5	cKO	0	Bae2025	mouse	SCN2A	0	PN36_1_cKO
02_15_26	-1.8291490066849203	6.979177993127611	Neurons	8	cKO	0.8308795811402501	Bae2025	mouse	SCN2A	0.8308795811402501	PN36_1_cKO
02_15_64	-2.623470662912033	11.719517272302417	Neurons	8	cKO	0.9742110951692482	Bae2025	mouse	SCN2A	0.9742110951692482	PN36_1_cKO
02_15_68	-11.637038110574386	-0.7443435971052375	Astrocytes	4	cKO	0	Bae2025	mouse	SCN2A	0	PN36_1_cKO
02_15_73	9.206367612997392	-2.436048466375562	Oligodendrocytes	5	cKO	0	Bae2025	mouse	SCN2A	0	PN36_1_cKO
02_16_14	-3.701155303796432	-6.744068581274244	Neurons	10	cKO	0	Bae2025	mouse	SCN2A	0	PN36_1_cKO
02_16_24	-5.622682927926681	-12.281299072912429	Astrocytes	4	cKO	0	Bae2025	mouse	SCN2A	0	PN36_1_cKO
02_16_56	-0.49854951985707024	7.09639505703142	Neurons	8	cKO	2.015002074576321	Bae2025	mouse	SCN2A	2.015002074576321	PN36_1_cKO
02_16_68	-3.2248774755798792	5.472197573968676	Neurons	8	cKO	1.6005376629638364	Bae2025	mouse	SCN2A	1.6005376629638364	PN36_1_cKO
02_16_75	8.494746328512528	-4.044811445883009	Oligodendrocytes	1	cKO	0	Bae2025	mouse	SCN2A	0	PN36_1_cKO
02_17_28	8.5485020887054	-1.3284937922270026	Oligodendrocytes	5	cKO	0.7003236403282164	Bae2025	mouse	SCN2A	0.7003236403282164	PN36_1_cKO
